label,proba
0,0.0009649383330795941
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.016771029210557883
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0008856059132949967
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0008856059132949967
0,0.3028544802723674
1,0.5311246054125206
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0008897880223929797
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016775211319655866
0,0.0
0,0.0008856059132949967
1,0.5246856909178275
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.37518589918478434
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
1,0.5287450048843951
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0012929871784967905
0,0.0
0,0.016771029210557883
1,0.7618886709534878
0,0.0
0,0.0012929871784967905
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
1,0.5033860117063639
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016771029210557883
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016771029210557883
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0008897880223929797
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0
1,0.5306494303524442
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0008897880223929797
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.000961539862391404
0,0.44821613015776357
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016771029210557883
0,0.0
1,0.7878935715976019
0,0.0
0,0.016771029210557883
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
1,0.5744116393794435
0,0.0
0,0.0
0,0.001150878677638371
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0003870352856585664
0,0.0
0,0.016775211319655866
0,0.0
0,0.00040302249589038095
0,0.0
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0008897880223929797
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.00030791859558036526
0,0.0
0,0.00041266320226188396
0,0.0
0,0.00030791859558036526
0,0.36783055942209086
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
1,0.774577706770354
0,0.0
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00030791859558036526
0,0.45645293803063725
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.0008856059132949967
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.5040781892325698
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0
0,0.000961539862391404
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
1,0.5425449780729926
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.0
0,0.40468753632867766
0,0.0
0,0.016775211319655866
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0
0,0.0
1,0.6883905942586958
1,0.5908456537134166
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.3145687659866531
0,0.0
0,0.0
0,0.000961539862391404
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016771029210557883
0,0.0
0,0.016775211319655866
0,0.0
0,0.00030791859558036526
0,0.0
1,0.5880871604003423
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.00030791859558036526
1,0.6467337700098923
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
1,0.7170023079708442
0,0.4115357402700594
0,0.0
0,0.0
0,0.0008897880223929797
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0
0,0.0008856059132949967
0,0.4245934437555887
0,0.0
0,0.0
0,0.0
0,0.000961539862391404
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
1,0.5994224780544744
1,0.5132592637872783
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.00040302249589038095
0,0.0
0,0.00040302249589038095
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.00030791859558036526
1,0.5430574556720945
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.46812984552961706
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0011917940707904555
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
0,0.0
0,0.0008856059132949967
0,0.4653937348747747
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.00039667599203006934
0,0.0
0,0.0
0,0.0
0,0.00040302249589038095
0,0.0
0,0.0008897880223929797
1,0.77967174690478
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00040302249589038095
0,0.0
0,0.00041266320226188396
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.2503637858918252
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
1,0.7071837857356517
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.00029827788920886225
0,0.46253899978329555
1,0.7310678761698322
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016771029210557883
0,0.0
0,0.0008856059132949967
0,0.0
0,0.016775211319655866
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0008856059132949967
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
1,0.6243508881339367
0,0.0
0,0.016775211319655866
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0008897880223929797
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0
0,0.0012394116121769592
0,0.0
0,0.00030791859558036526
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00039667599203006934
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016775211319655866
0,0.0
0,0.0005104920757820232
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0
0,0.00041266320226188396
0,0.0
0,0.0005104920757820232
0,0.0
0,0.0
0,0.00040302249589038095
0,0.0
0,0.00040302249589038095
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0
0,0.0008856059132949967
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0012394116121769592
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0008897880223929797
0,0.0
0,0.000961539862391404
1,0.6575493364900507
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0012895887078086003
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016771029210557883
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00029827788920886225
0,0.0
0,0.4778542548797716
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.43332625829509597
0,0.0
1,0.5769475481399858
0,0.0
0,0.00030791859558036526
0,0.0
0,0.00029827788920886225
1,0.5368034405926336
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
1,0.5344357160800725
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016771029210557883
0,0.42223627457303353
0,0.0
1,0.6027951727043424
0,0.016775211319655866
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.3371005890837743
0,0.0
0,0.0008856059132949967
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0003870352856585664
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0
0,0.00040302249589038095
1,0.7781251081733508
0,0.0
0,0.0
0,0.016775211319655866
1,0.631093387887874
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00030791859558036526
0,0.42122116412783683
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.00030791859558036526
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016775211319655866
0,0.0
0,0.016771029210557883
1,0.6221476494027786
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0008856059132949967
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.000961539862391404
0,0.0
1,0.6317933058811446
0,0.0
0,0.016775211319655866
0,0.37979723439153745
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
1,0.7315963067059869
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
1,0.554323308462516
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0008856059132949967
0,0.2637678953403052
0,0.0
0,0.00030791859558036526
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0008897880223929797
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016775211319655866
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016771029210557883
1,0.5814662057219888
1,0.7355023701262435
0,0.0
0,0.0
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.00030791859558036526
0,0.38049097138151516
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0012929871784967905
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0012895887078086003
0,0.0
0,0.0
0,0.0008856059132949967
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.3428083131358675
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016771029210557883
0,0.0
0,0.00030791859558036526
1,0.7805067603629245
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.4577107175587461
0,0.0
0,0.0
0,0.0008897880223929797
0,0.0
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.0
1,0.6865747385542497
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016775211319655866
0,0.0
0,0.00029827788920886225
0,0.0
0,0.016771029210557883
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.00030791859558036526
1,0.6305986587701774
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.0
0,0.016771029210557883
1,0.6607776067674197
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.00030791859558036526
0,0.0
0,0.000961539862391404
0,0.0
0,0.0008856059132949967
0,0.0
0,0.00029827788920886225
0,0.0
0,0.0
0,0.0012394116121769592
0,0.0
0,0.016771029210557883
0,0.0
0,0.0
0,0.016775211319655866
0,0.0
0,0.0
0,0.016771029210557883
0,0.0
0,0.016771029210557883
1,0.5316237390092835
0,0.0
0,0.016771029210557883
0,0.0
0,0.000961539862391404
0,0.0
0,0.00030791859558036526
0,0.0
0,0.0
0,0.0023434777286137826
0,0.0
0,0.0009056049966514895
0,0.0
0,0.0008856059132949967
0,0.0
0,0.0008980244168653164
0,0.0
0,0.0010915453412102664
1,0.6581674668871048
0,0.0
0,0.0
0,0.3822044184762368
0,0.0
0,0.00029827788920886225
0,0.0
0,0.00030791859558036526
1,0.569806251175628
